合约,交易日,开盘价,最高价,最低价,收盘价,成交量,持仓量,成交金额,结算价,前结算价,品种
IC2401,2022-07-27,5582.77,5646.69,5538.77,5606.6,6174,105325,34319802.94,5596.47,5670.85,IC
IC2402,2022-07-27,3879.91,3937.28,3854.27,3869.94,3507,197351,13350927.05,3871.65,3870.49,IC
IF2401,2022-07-27,2327.32,2334.33,2326.28,2326.74,7666,84250,17243567.5,2319.27,2342.83,IF
IF2402,2022-07-27,1044.76,1053.69,1028.59,1040.3,2624,151661,2859567.38,1039.71,1039.98,IF
IF2403,2022-07-27,4277.16,4285.8,4182.45,4249.86,9283,107995,37979265.22,4232.96,4202.43,IF
IH2401,2022-07-27,3629.23,3657.56,3579.86,3617.35,1907,103313,6559281.91,3620.74,3623.51,IH
IC2401,2022-07-28,5616.3,5679.41,5515.49,5602.71,4264,145327,23611321.72,5589.55,5628.54,IC
IC2402,2022-07-28,3683.15,3722.12,3672.15,3702.36,2777,136689,9800172.15,3691.21,3749.59,IC
IF2401,2022-07-28,2322.7,2365.35,2320.35,2342.93,8686,185864,19758329.66,2336.4,2377.3,IF
IF2402,2022-07-28,1025.94,1026.2,1020.37,1020.74,2954,88871,3067236.6,1019.75,1040.13,IF
IF2403,2022-07-28,4201.49,4220.83,4165.04,4209.84,7299,184158,31978496.95,4199.25,4166.67,IF
IH2401,2022-07-28,3537.7,3603.58,3486.43,3553.76,7195,98933,25192041.73,3537.93,3511.7,IH
IC2401,2022-07-29,5706.03,5717.98,5653.88,5710.13,8855,69218,50201343.61,5696.39,5682.38,IC
IC2402,2022-07-29,3611.18,3661.77,3583.77,3636.17,5268,76307,19620285.75,3620.31,3643.33,IC
IF2401,2022-07-29,2353.6,2382.37,2327.36,2361.17,8556,183593,19736476.65,2351.2,2330.8,IF
IF2402,2022-07-29,1016.51,1018.75,1013.53,1016.69,3511,73549,3473667.49,1021.48,1031.93,IF
IF2403,2022-07-29,4201.21,4219.68,4140.1,4169.63,4813,78426,20296090.57,4152.59,4154.96,IF
IH2401,2022-07-29,3645.93,3703.14,3624.43,3638.73,8280,180131,31308232.0,3645.13,3579.57,IH
IC2401,2022-08-01,5808.13,5908.98,5790.91,5834.58,6856,173145,41681511.13,5809.37,5818.38,IC
IC2402,2022-08-01,3546.56,3582.64,3535.58,3556.54,2674,141846,9528444.93,3556.04,3523.0,IC
IF2401,2022-08-01,2415.29,2417.44,2383.23,2389.08,8523,66582,20022854.69,2399.5,2414.57,IF
IF2402,2022-08-01,1029.24,1053.57,1012.78,1023.95,9969,148148,10664503.32,1023.16,1033.32,IF
IF2403,2022-08-01,4197.06,4236.4,4180.91,4199.67,5381,76848,21550091.46,4195.57,4148.56,IF
IH2401,2022-08-01,3652.68,3715.53,3648.68,3684.64,7281,114761,26245863.47,3691.83,3680.51,IH
IC2401,2022-08-02,5908.4,6004.26,5847.38,5932.29,1821,80289,10847523.92,5923.99,5958.57,IC
IC2402,2022-08-02,3606.49,3661.78,3582.05,3613.53,5986,194993,20669606.17,3629.12,3644.25,IC
IF2401,2022-08-02,2347.65,2355.69,2322.74,2334.84,4050,190852,9638802.68,2331.35,2303.69,IF
IF2402,2022-08-02,1014.31,1021.25,994.0,1015.9,1739,146249,1714412.76,1019.98,1035.84,IF
IF2403,2022-08-02,4256.84,4270.61,4186.33,4261.13,2585,184320,10565453.44,4260.68,4180.48,IF
IH2401,2022-08-02,3694.49,3713.33,3654.07,3680.87,9275,142252,32749714.85,3697.73,3670.02,IH
IC2401,2022-08-03,5761.91,5835.17,5668.69,5783.1,1855,192801,11254667.03,5805.06,5912.79,IC
IC2402,2022-08-03,3648.11,3668.52,3617.53,3626.67,7926,156924,28456196.4,3623.5,3572.31,IC
IF2401,2022-08-03,2381.15,2411.54,2359.54,2363.27,6404,151899,15775551.81,2364.62,2343.92,IF
IF2402,2022-08-03,1018.87,1021.92,990.0,1013.33,9915,115469,10369696.8,1013.36,1008.16,IF
IF2403,2022-08-03,4228.77,4240.34,4171.25,4219.55,6678,65598,27262507.48,4230.72,4303.93,IF
IH2401,2022-08-03,3773.15,3790.18,3757.21,3768.13,6707,199905,25691589.24,3757.77,3832.07,IH
IC2401,2022-08-04,5966.78,6036.55,5881.57,5909.42,7377,112074,42605458.89,5921.42,6029.8,IC
IC2402,2022-08-04,3724.11,3746.77,3723.11,3734.75,7863,60209,28589005.12,3727.31,3714.26,IC
IF2401,2022-08-04,2399.71,2442.91,2389.36,2423.67,4854,173135,11876206.05,2415.34,2423.57,IF
IF2402,2022-08-04,961.08,976.13,959.91,961.22,3622,82308,3516273.08,957.48,959.2,IF
IF2403,2022-08-04,4251.7,4344.99,4165.05,4274.54,6688,94186,29474373.97,4272.93,4332.55,IF
IH2401,2022-08-04,3790.49,3825.92,3784.26,3801.46,1528,132926,5977486.53,3805.65,3874.34,IH
IC2401,2022-08-05,6035.07,6087.64,5980.36,6011.42,9123,72425,56127095.16,6032.87,6042.88,IC
IC2402,2022-08-05,3733.63,3764.3,3670.39,3711.66,2444,88665,8877053.64,3700.98,3750.23,IC
IF2401,2022-08-05,2393.28,2431.04,2366.52,2393.1,9314,123113,22272785.37,2392.58,2435.09,IF
IF2402,2022-08-05,990.79,993.37,974.61,983.05,4521,63513,4586128.11,984.42,978.05,IF
IF2403,2022-08-05,4275.41,4281.06,4218.83,4264.56,8428,173211,35663025.43,4259.64,4334.7,IF
IH2401,2022-08-05,3857.53,3869.52,3790.88,3833.22,2734,70457,10090338.85,3816.56,3890.35,IH
IC2401,2022-08-08,5961.86,6086.72,5846.39,5982.3,8457,91798,48820132.1,5975.87,5938.74,IC
IC2402,2022-08-08,3693.44,3747.39,3646.41,3678.27,8456,149504,30711768.77,3679.89,3734.92,IC
IF2401,2022-08-08,2414.83,2464.19,2412.52,2426.31,3910,155714,9424720.56,2433.43,2439.43,IF
IF2402,2022-08-08,1028.29,1053.84,1022.33,1028.08,1290,58882,1354707.08,1025.5,1031.14,IF
IF2403,2022-08-08,4343.35,4359.62,4311.51,4341.28,3406,55774,15067740.08,4352.32,4342.38,IF
IH2401,2022-08-08,3958.77,4035.15,3940.42,3947.41,2294,64155,8738830.38,3949.99,3909.47,IH
IC2401,2022-08-09,5949.64,6063.25,5906.03,5995.21,2915,148632,18127032.41,6021.9,6056.9,IC
IC2402,2022-08-09,3564.69,3638.49,3557.47,3570.29,2080,146970,7336895.13,3569.44,3555.91,IC
IF2401,2022-08-09,2475.26,2533.85,2446.04,2468.49,3730,85895,9553062.74,2462.84,2436.93,IF
IF2402,2022-08-09,1036.4,1058.5,1029.48,1034.29,5860,181688,6119536.13,1032.77,1044.02,IF
IF2403,2022-08-09,4322.82,4409.3,4274.17,4340.2,5533,106876,24601884.59,4359.24,4357.03,IF
IH2401,2022-08-09,3991.94,4045.72,3949.85,3965.68,7800,52722,30970902.32,3970.45,3940.74,IH
IC2401,2022-08-10,5781.55,5799.54,5644.06,5754.69,5314,113767,31201575.04,5745.99,5702.44,IC
IC2402,2022-08-10,3560.6,3624.25,3510.38,3578.26,4380,109040,15076827.65,3573.37,3509.41,IC
IF2401,2022-08-10,2417.01,2425.84,2374.65,2410.41,5229,59742,12275952.85,2422.41,2438.31,IF
IF2402,2022-08-10,989.92,1008.31,968.5,986.81,7242,84082,7049921.21,982.61,974.12,IF
IF2403,2022-08-10,4354.55,4384.65,4277.78,4305.26,2530,152071,11252217.36,4283.81,4329.98,IF
IH2401,2022-08-10,3857.56,3879.58,3842.02,3843.77,9143,79827,33492674.06,3859.65,3907.27,IH
IC2401,2022-08-11,5750.79,5796.28,5687.1,5795.24,6881,184410,39084376.81,5805.64,5720.14,IC
IC2402,2022-08-11,3630.02,3729.45,3609.88,3629.02,6117,78477,22639723.11,3641.0,3581.87,IC
IF2401,2022-08-11,2501.03,2508.34,2484.97,2494.82,9689,145341,24871352.62,2504.7,2498.96,IF
IF2402,2022-08-11,990.15,997.92,980.84,984.09,7000,108547,7185030.62,982.57,970.16,IF
IF2403,2022-08-11,4391.77,4426.7,4306.62,4339.36,7993,93883,34404117.8,4327.41,4282.21,IF
IH2401,2022-08-11,3952.81,3957.54,3852.42,3934.2,3715,119706,14856411.7,3939.51,3909.12,IH
IC2401,2022-08-12,5607.6,5669.59,5544.04,5592.98,9957,162809,57961964.64,5574.64,5465.29,IC
IC2402,2022-08-12,3587.33,3623.44,3577.29,3597.37,3036,136177,10434626.24,3588.93,3586.09,IC
IF2401,2022-08-12,2407.27,2410.53,2401.73,2404.38,3550,94688,8512444.38,2399.75,2375.42,IF
IF2402,2022-08-12,971.46,979.37,960.8,967.14,2573,194614,2420850.21,968.58,965.53,IF
IF2403,2022-08-12,4266.73,4320.65,4249.21,4261.84,9151,176068,37838176.58,4271.75,4337.92,IF
IH2401,2022-08-12,4032.86,4046.92,4021.19,4038.13,6541,121247,27627194.65,4018.81,3969.37,IH
IC2401,2022-08-15,5444.49,5520.77,5391.47,5499.64,4579,163314,24922366.56,5517.03,5524.23,IC
IC2402,2022-08-15,3742.38,3809.91,3703.33,3719.28,8644,98998,32208470.62,3720.69,3709.18,IC
IF2401,2022-08-15,2484.53,2541.12,2471.66,2487.24,3366,51869,8608250.82,2484.39,2524.44,IF
IF2402,2022-08-15,910.68,920.61,904.25,917.29,1221,189131,1163712.87,915.6,910.01,IF
IF2403,2022-08-15,4412.15,4468.64,4313.26,4379.15,8532,125410,36276790.27,4371.38,4423.07,IF
IH2401,2022-08-15,3999.89,4019.71,3954.24,3972.6,9763,114917,37341702.91,3970.11,4008.0,IH
IC2401,2022-08-16,5520.32,5606.84,5462.21,5501.69,7764,165504,40734711.98,5495.37,5600.72,IC
IC2402,2022-08-16,3770.8,3822.31,3754.82,3778.98,9153,191541,32921740.56,3765.83,3837.09,IC
IF2401,2022-08-16,2523.02,2538.68,2505.72,2527.5,5853,186536,14811805.46,2523.29,2547.63,IF
IF2402,2022-08-16,926.77,934.31,919.68,928.94,9481,179857,8523372.53,930.95,930.45,IF
IF2403,2022-08-16,4341.79,4400.33,4334.14,4345.27,5276,174667,22409821.68,4351.08,4369.93,IF
IH2401,2022-08-16,4176.58,4206.99,4157.45,4162.01,7690,103701,33374429.81,4150.49,4217.12,IH
IC2401,2022-08-17,5503.48,5578.44,5488.67,5551.39,8864,128865,48444650.38,5568.42,5553.75,IC
IC2402,2022-08-17,3814.98,3851.24,3789.48,3789.75,3412,182532,13477950.67,3793.39,3840.63,IC
IF2401,2022-08-17,2638.22,2648.37,2610.82,2620.81,7091,93364,18904486.48,2618.31,2632.58,IF
IF2402,2022-08-17,922.02,923.51,914.94,920.55,8800,113431,8492731.79,918.12,923.29,IF
IF2403,2022-08-17,4386.22,4414.77,4290.78,4331.63,1846,149298,8261896.3,4317.52,4271.95,IF
IH2401,2022-08-17,4178.21,4184.37,4071.61,4148.98,2270,166136,9014467.27,4149.59,4199.24,IH
IC2401,2022-08-18,5579.03,5612.7,5531.76,5564.21,8615,95433,49925791.67,5590.45,5494.29,IC
IC2402,2022-08-18,3741.76,3771.36,3708.47,3752.17,2237,92699,8412875.74,3742.24,3739.35,IC
IF2401,2022-08-18,2575.91,2589.97,2564.02,2575.19,7633,103812,18976844.77,2573.44,2560.16,IF
IF2402,2022-08-18,924.1,928.86,911.93,918.27,8083,179219,7686386.19,916.91,905.84,IF
IF2403,2022-08-18,4315.18,4344.23,4275.84,4340.99,2110,119088,9259851.83,4346.59,4280.39,IF
IH2401,2022-08-18,4119.03,4155.89,4080.62,4088.63,6037,81469,25448194.69,4078.92,4012.62,IH
IC2401,2022-08-19,5615.55,5636.16,5494.4,5560.2,2702,155208,15505645.56,5570.97,5651.95,IC
IC2402,2022-08-19,3801.24,3915.05,3766.04,3823.28,1534,161716,5944104.49,3825.2,3889.78,IC
IF2401,2022-08-19,2574.13,2614.59,2544.64,2560.74,6514,158149,17160643.92,2555.71,2544.06,IF
IF2402,2022-08-19,925.92,940.16,915.25,920.94,6621,103651,5894427.1,925.5,910.7,IF
IF2403,2022-08-19,4300.56,4328.71,4295.54,4328.01,3413,95482,14416712.4,4324.57,4284.98,IF
IH2401,2022-08-19,4126.14,4198.46,4020.62,4127.74,9258,99683,39182317.48,4107.7,4188.6,IH
IC2401,2022-08-22,5577.06,5635.97,5491.67,5548.17,3202,101012,17132422.51,5551.25,5596.32,IC
IC2402,2022-08-22,3836.11,3863.28,3832.46,3860.12,2796,70851,10962234.87,3861.64,3880.79,IC
IF2401,2022-08-22,2574.22,2590.06,2564.1,2566.21,1669,128102,4380291.56,2558.81,2517.35,IF
IF2402,2022-08-22,953.09,958.17,947.62,952.68,5663,164489,5445979.7,955.69,949.15,IF
IF2403,2022-08-22,4377.65,4426.19,4358.75,4369.12,7827,176710,35189637.18,4378.3,4349.27,IF
IH2401,2022-08-22,4251.02,4259.55,4191.67,4214.2,4734,75676,20254789.27,4202.31,4143.14,IH
IC2401,2022-08-23,5726.19,5918.12,5695.95,5776.54,3717,104225,20537385.04,5767.75,5826.8,IC
IC2402,2022-08-23,3774.49,3834.16,3760.08,3791.92,1557,157318,5836871.98,3782.49,3758.84,IC
IF2401,2022-08-23,2531.4,2571.32,2509.75,2527.7,7660,130278,19317736.83,2519.71,2553.15,IF
IF2402,2022-08-23,960.51,970.64,957.25,958.28,6288,77231,6006414.11,953.84,958.23,IF
IF2403,2022-08-23,4318.88,4326.43,4278.38,4297.69,7459,96741,32804148.82,4311.35,4278.01,IF
IH2401,2022-08-23,4225.4,4257.58,4174.92,4195.1,3271,143205,13292914.29,4213.1,4258.24,IH
IC2401,2022-08-24,5691.44,5698.72,5629.35,5686.92,3766,187494,20953759.47,5700.28,5697.75,IC
IC2402,2022-08-24,3859.47,3886.38,3816.97,3862.18,7314,124351,29652080.95,3860.08,3927.87,IC
IF2401,2022-08-24,2481.07,2493.92,2466.47,2487.8,7894,190181,19389485.32,2482.05,2497.34,IF
IF2402,2022-08-24,977.77,987.36,971.21,976.94,5462,195215,5591810.44,976.44,971.27,IF
IF2403,2022-08-24,4277.76,4282.13,4142.2,4249.63,1878,194445,7894815.68,4262.59,4250.07,IF
IH2401,2022-08-24,4142.0,4214.17,4089.52,4146.91,7525,52009,30689305.77,4149.18,4106.08,IH
IC2401,2022-08-25,5783.03,5875.56,5762.83,5851.08,5958,79900,33903097.48,5837.51,5861.45,IC
IC2402,2022-08-25,4068.18,4075.31,4041.96,4055.99,5162,156227,21907202.87,4043.0,4052.24,IC
IF2401,2022-08-25,2487.54,2531.24,2464.42,2473.31,9217,74492,22099546.31,2461.9,2447.83,IF
IF2402,2022-08-25,936.06,946.99,932.78,936.71,8739,64747,8052134.26,937.86,940.68,IF
IF2403,2022-08-25,4309.9,4330.34,4251.76,4317.46,3101,105896,13598919.6,4299.36,4239.27,IF
IH2401,2022-08-25,4196.61,4200.39,4128.96,4200.34,7613,188896,32078873.71,4188.66,4108.33,IH
IC2401,2022-08-26,6005.64,6116.94,5918.48,5984.87,7879,160684,45810175.08,5957.57,5853.71,IC
IC2402,2022-08-26,4040.91,4057.3,3927.94,4016.89,8628,77687,34754639.9,4005.31,3948.95,IC
IF2401,2022-08-26,2511.75,2520.29,2475.58,2490.75,4031,193164,9798228.63,2479.92,2523.62,IF
IF2402,2022-08-26,936.68,939.87,919.7,934.64,2645,50941,2528278.22,934.77,947.4,IF
IF2403,2022-08-26,4255.53,4315.38,4189.18,4224.12,6327,59211,26617929.53,4216.67,4248.28,IF
IH2401,2022-08-26,4341.83,4396.04,4337.96,4342.23,1666,138130,7490609.67,4356.95,4352.05,IH
IC2401,2022-08-29,6130.26,6192.36,6027.6,6103.84,1202,85498,7251753.65,6102.19,6095.31,IC
IC2402,2022-08-29,4038.3,4061.92,3954.82,4008.59,5414,145284,21191594.79,4001.29,3966.97,IC
IF2401,2022-08-29,2512.86,2532.69,2486.2,2517.98,1913,182680,4600334.91,2512.73,2553.43,IF
IF2402,2022-08-29,931.56,951.6,931.47,933.9,5934,197428,5745591.53,938.42,936.11,IF
IF2403,2022-08-29,4158.21,4232.99,4147.91,4181.88,8939,123932,38803393.46,4185.52,4142.53,IF
IH2401,2022-08-29,4362.85,4393.15,4346.26,4362.78,2580,63027,11184485.56,4359.08,4380.73,IH
IC2401,2022-08-30,6110.28,6219.68,6015.99,6090.8,3264,73097,19237899.08,6112.75,6228.46,IC
IC2402,2022-08-30,4096.62,4134.53,4083.38,4099.65,5815,191191,23656289.53,4108.01,4146.26,IC
IF2401,2022-08-30,2452.35,2524.49,2451.42,2471.63,5081,82944,12401853.23,2476.01,2460.29,IF
IF2402,2022-08-30,934.93,950.02,925.56,933.48,4435,93481,4204008.28,935.05,928.89,IF
IF2403,2022-08-30,4098.37,4119.86,4035.04,4111.93,6751,153905,27211383.05,4122.31,4050.53,IF
IH2401,2022-08-30,4256.56,4303.8,4219.81,4296.55,4053,79528,17824133.7,4307.78,4249.05,IH
IC2401,2022-08-31,6071.4,6096.68,6051.87,6077.89,4804,63920,28590707.31,6088.9,6168.5,IC
IC2402,2022-08-31,4188.08,4290.22,4124.3,4150.68,3629,108012,15109375.66,4136.64,4204.76,IC
IF2401,2022-08-31,2494.63,2512.26,2494.06,2507.91,4840,162759,11872797.38,2519.33,2534.71,IF
IF2402,2022-08-31,924.63,925.22,909.09,921.8,1244,83669,1202765.45,921.99,908.07,IF
IF2403,2022-08-31,4072.96,4151.25,4005.23,4083.81,1602,77173,6444425.51,4073.65,3995.95,IF
IH2401,2022-08-31,4284.55,4396.49,4221.24,4304.92,9385,92382,41576518.95,4299.34,4280.27,IH
IC2401,2022-09-01,5989.18,6035.24,5953.54,5975.42,2087,169400,12721146.64,5948.51,5858.56,IC
IC2402,2022-09-01,3979.84,4009.32,3942.83,3979.24,4729,117252,18474022.05,3974.28,3995.68,IC
IF2401,2022-09-01,2564.17,2569.47,2521.13,2555.7,8902,191159,23453203.61,2557.8,2581.91,IF
IF2402,2022-09-01,950.21,957.74,940.04,943.45,4068,107164,3696563.04,943.3,959.55,IF
IF2403,2022-09-01,4065.94,4112.62,3964.74,4043.25,2471,76815,10030424.08,4025.93,3994.0,IF
IH2401,2022-09-01,4285.96,4350.53,4220.89,4280.06,5304,139862,21738241.79,4264.4,4251.21,IH
IC2401,2022-09-02,5728.42,5780.49,5660.97,5745.54,7521,71191,41926426.74,5750.22,5727.29,IC
IC2402,2022-09-02,3904.5,3940.07,3865.11,3911.2,9110,115222,37236390.55,3912.4,3941.41,IC
IF2401,2022-09-02,2586.48,2606.35,2581.07,2601.34,3913,159446,9748812.11,2597.0,2547.28,IF
IF2402,2022-09-02,960.47,974.66,943.78,952.69,5103,188618,4795994.01,948.89,934.02,IF
IF2403,2022-09-02,3931.5,3949.61,3929.07,3941.88,1229,191340,4680350.77,3956.66,4027.7,IF
IH2401,2022-09-02,4207.74,4288.29,4160.64,4222.04,5061,167356,21452162.64,4227.61,4263.08,IH
IC2401,2022-09-05,5901.3,5904.98,5870.2,5871.16,2647,167597,16057597.92,5877.08,5962.49,IC
IC2402,2022-09-05,4072.43,4155.03,4049.22,4062.36,5021,139135,19760319.3,4049.07,3981.35,IC
IF2401,2022-09-05,2578.18,2597.72,2538.4,2582.27,4904,82438,12686356.67,2575.93,2569.32,IF
IF2402,2022-09-05,942.64,960.32,931.17,944.69,7100,64518,6636840.25,945.64,943.9,IF
IF2403,2022-09-05,3888.03,3922.41,3837.63,3874.04,7820,131956,30413539.35,3886.73,3829.02,IF
IH2401,2022-09-05,4104.66,4110.37,4012.57,4061.02,6436,90619,25306596.83,4062.25,4112.02,IH
IC2401,2022-09-06,5833.95,5880.88,5758.15,5772.34,8503,197452,48132950.89,5776.12,5737.32,IC
IC2402,2022-09-06,4101.09,4112.57,3979.94,4096.4,7823,179425,32076328.11,4088.57,4009.1,IC
IF2401,2022-09-06,2518.77,2525.54,2510.0,2517.72,3410,85571,8210831.95,2525.38,2510.95,IF
IF2402,2022-09-06,962.57,975.24,959.58,966.55,1365,66815,1317899.99,970.93,962.83,IF
IF2403,2022-09-06,3656.37,3734.57,3627.8,3660.25,1629,198553,5797521.07,3666.65,3687.89,IF
IH2401,2022-09-06,4026.14,4048.68,3954.1,3983.18,5058,154706,20147850.07,3999.78,3941.61,IH
IC2401,2022-09-07,5518.47,5584.42,5492.49,5492.73,5875,140414,31905055.3,5465.5,5388.11,IC
IC2402,2022-09-07,4204.04,4251.79,4152.27,4175.32,7891,89522,31665626.45,4185.59,4211.96,IC
IF2401,2022-09-07,2527.68,2560.52,2487.72,2518.39,4112,159825,10410257.11,2509.84,2469.85,IF
IF2402,2022-09-07,955.25,972.06,953.56,958.88,9197,130556,8941770.31,963.23,972.84,IF
IF2403,2022-09-07,3675.29,3724.94,3637.06,3695.02,7045,140491,24744014.65,3695.26,3629.65,IF
IH2401,2022-09-07,3898.63,3976.12,3870.24,3896.3,9482,90729,37776281.18,3911.87,3833.68,IH
IC2401,2022-09-08,5420.56,5424.46,5384.15,5417.19,2383,155531,13509743.03,5442.31,5475.07,IC
IC2402,2022-09-08,4338.74,4428.73,4289.13,4327.78,3617,196202,15970279.74,4338.02,4335.08,IC
IF2401,2022-09-08,2417.69,2449.82,2403.98,2405.82,6539,195395,15944308.41,2404.81,2377.72,IF
IF2402,2022-09-08,995.69,1000.95,994.16,994.42,2839,198132,2897040.7,994.2,984.98,IF
IF2403,2022-09-08,3637.77,3667.79,3636.36,3641.83,2971,197017,11212968.03,3656.06,3586.51,IF
IH2401,2022-09-08,3901.31,3928.16,3831.82,3897.17,2487,190419,9952563.02,3903.69,3855.58,IH
IC2401,2022-09-09,5451.89,5512.99,5397.57,5438.62,2295,102191,12829452.7,5454.8,5432.63,IC
IC2402,2022-09-09,4297.76,4358.38,4257.76,4285.47,6491,182828,26651717.81,4276.27,4291.57,IC
IF2401,2022-09-09,2449.15,2484.53,2447.18,2476.54,2125,118530,5068048.47,2467.81,2443.0,IF
IF2402,2022-09-09,1017.37,1021.36,995.3,1008.91,2856,100627,2827973.59,1013.92,1031.56,IF
IF2403,2022-09-09,3674.08,3748.42,3662.5,3690.08,6905,116834,26039496.86,3700.75,3722.3,IF
IH2401,2022-09-09,3921.37,3974.05,3892.3,3931.75,2298,97164,9323695.78,3946.52,3998.0,IH
IC2401,2022-09-12,5389.14,5428.28,5351.78,5420.38,7540,59632,42545732.81,5431.65,5369.01,IC
IC2402,2022-09-12,4448.53,4456.93,4395.32,4418.56,6877,150464,28958670.49,4409.54,4391.71,IC
IF2401,2022-09-12,2456.92,2497.56,2452.91,2478.19,7672,98453,19335771.47,2488.98,2514.76,IF
IF2402,2022-09-12,1003.38,1021.71,995.7,1004.0,9317,93154,9166908.94,1008.07,1022.04,IF
IF2403,2022-09-12,3659.43,3675.76,3604.05,3672.51,4099,125227,14466267.91,3659.61,3698.22,IF
IH2401,2022-09-12,3934.81,3967.0,3915.34,3941.28,1993,190987,8193429.6,3950.18,3991.26,IH
IC2401,2022-09-13,5518.36,5600.53,5468.09,5565.05,5495,103653,29674851.46,5579.8,5621.65,IC
IC2402,2022-09-13,4290.82,4368.71,4194.93,4298.94,8298,97942,34242463.41,4313.3,4282.14,IC
IF2401,2022-09-13,2453.77,2495.29,2434.64,2448.87,7194,162688,17118390.67,2454.85,2465.29,IF
IF2402,2022-09-13,1020.85,1035.15,1015.2,1024.14,3686,100266,3792891.13,1020.16,1007.53,IF
IF2403,2022-09-13,3873.13,3891.26,3849.72,3856.94,9871,71352,39809961.37,3845.41,3875.17,IF
IH2401,2022-09-13,3966.18,4030.03,3939.55,3954.91,1865,111753,7120327.65,3938.6,4000.05,IH
IC2401,2022-09-14,5509.36,5606.47,5457.81,5581.57,2394,104863,13992914.23,5578.18,5637.57,IC
IC2402,2022-09-14,4122.39,4150.4,4117.47,4130.41,7767,167028,32716475.91,4149.24,4155.53,IC
IF2401,2022-09-14,2526.54,2536.72,2520.04,2528.5,8922,71667,22281947.51,2522.29,2479.87,IF
IF2402,2022-09-14,994.0,1016.46,987.96,999.01,3465,82149,3336222.36,1000.02,1016.72,IF
IF2403,2022-09-14,3853.3,3876.97,3749.04,3810.91,7388,53747,26837847.56,3811.0,3847.01,IF
IH2401,2022-09-14,3952.6,4044.66,3923.36,3960.07,6291,79100,25069007.46,3959.33,3912.25,IH
IC2401,2022-09-15,5407.31,5502.03,5366.85,5473.25,1905,180244,10389419.65,5456.27,5422.86,IC
IC2402,2022-09-15,4046.81,4064.9,4016.25,4039.38,4482,152024,17868553.07,4053.58,3993.33,IC
IF2401,2022-09-15,2543.49,2563.02,2536.97,2548.05,9593,67840,24240168.15,2537.27,2498.85,IF
IF2402,2022-09-15,1022.47,1028.94,987.72,1014.47,8057,117678,8210454.66,1010.87,1014.16,IF
IF2403,2022-09-15,3870.5,3888.25,3814.47,3849.58,4155,130319,16446431.45,3835.8,3882.99,IF
IH2401,2022-09-15,4087.11,4101.34,4039.01,4089.65,2546,187639,10288981.55,4104.3,4181.68,IH
IC2401,2022-09-16,5478.35,5586.78,5429.72,5500.71,8603,133423,44977590.16,5504.6,5468.36,IC
IC2402,2022-09-16,4060.34,4090.74,4051.82,4056.68,3300,72418,13450339.49,4071.41,4135.25,IC
IF2401,2022-09-16,2486.13,2493.76,2483.86,2492.75,7729,169417,18643631.94,2498.95,2479.19,IF
IF2402,2022-09-16,1016.64,1024.31,1005.49,1019.56,1215,194835,1298642.3,1015.8,1015.48,IF
IF2403,2022-09-16,3858.5,3892.99,3840.93,3860.37,6205,185228,23419456.15,3876.72,3870.2,IF
IH2401,2022-09-16,4136.77,4220.6,4071.69,4104.35,3257,83238,13855373.22,4121.28,4120.49,IH
IC2401,2022-09-19,5599.75,5716.29,5525.17,5566.49,7979,174763,43995818.65,5545.61,5478.38,IC
IC2402,2022-09-19,3921.48,3973.09,3913.06,3949.2,6249,108791,25742278.81,3948.49,3949.16,IC
IF2401,2022-09-19,2469.38,2506.09,2438.31,2477.08,8662,63469,20651786.99,2479.8,2506.25,IF
IF2402,2022-09-19,1086.89,1093.16,1068.95,1089.56,4557,54520,5117222.77,1094.43,1106.11,IF
IF2403,2022-09-19,3845.41,3846.55,3778.14,3834.79,2797,57908,10968774.74,3841.21,3796.29,IF
IH2401,2022-09-19,4046.04,4056.55,3993.57,4032.98,8751,106140,34706352.43,4013.01,4063.92,IH
IC2401,2022-09-20,5548.74,5618.22,5459.38,5527.95,3789,124215,21249883.55,5503.94,5531.31,IC
IC2402,2022-09-20,3779.41,3799.55,3733.92,3775.03,8223,69671,29581984.13,3772.65,3836.0,IC
IF2401,2022-09-20,2458.21,2475.9,2435.01,2460.44,4011,107323,10149983.76,2456.12,2503.14,IF
IF2402,2022-09-20,1106.13,1134.17,1103.35,1112.35,9252,108229,10339502.73,1115.78,1125.22,IF
IF2403,2022-09-20,3753.04,3799.96,3700.17,3712.89,3635,192684,13310428.11,3715.46,3718.97,IF
IH2401,2022-09-20,4006.53,4042.59,3996.75,4000.32,2781,145403,11127514.81,3998.55,3984.71,IH
IC2401,2022-09-21,5355.02,5427.53,5252.44,5368.52,3709,190721,20183693.56,5377.65,5282.78,IC
IC2402,2022-09-21,3785.38,3827.1,3745.66,3751.94,6531,133980,23818976.99,3757.85,3764.67,IC
IF2401,2022-09-21,2455.3,2473.23,2417.04,2423.44,6793,176834,16503368.14,2418.17,2385.2,IF
IF2402,2022-09-21,1136.65,1145.31,1113.5,1131.98,2051,92164,2225060.75,1130.49,1142.97,IF
IF2403,2022-09-21,3605.0,3626.91,3593.14,3594.12,1405,71337,5203104.05,3609.47,3664.23,IF
IH2401,2022-09-21,3927.7,3962.21,3925.11,3929.37,6812,162664,26310512.57,3933.58,3960.37,IH
IC2401,2022-09-22,5467.09,5483.53,5446.73,5454.99,3247,120174,17752165.88,5468.56,5464.91,IC
